book_id,video_id,frame_index,time_sec,instance_id,segment_id,score,x1,y1,x2,y2,shelf_center_x,shelf_x1,shelf_x2,match_cost,quality_score,crop_path,mask_path
000_book_0140,000,70,23.33,9,0,0.7373,616,214,680,480,4461.8408,4429.8408,4493.8408,-0.2937,0.6017,crops/000070_009.jpg,masks/000070_009.png
000_book_0140,000,71,23.67,8,0,0.7297,546,216,617,485,4463.6427,4428.1427,4499.1427,-0.3915,0.6352,crops/000071_008.jpg,masks/000071_008.png
000_book_0141,000,69,23.00,12,0,0.7077,705,192,761,462,4471.2364,4443.2364,4499.2364,,0.6497,crops/000069_012.jpg,masks/000069_012.png
000_book_0141,000,70,23.33,10,0,0.6657,629,213,693,483,4474.8408,4442.8408,4506.8408,-0.3864,0.5852,crops/000070_010.jpg,masks/000070_010.png
000_book_0141,000,71,23.67,9,0,0.5488,560,215,627,487,4475.6427,4442.1427,4509.1427,-0.4075,0.5913,crops/000071_009.jpg,masks/000071_009.png
000_book_0141,000,72,24.00,8,0,0.6739,462,225,540,484,4469.5694,4430.5694,4508.5694,-0.2939,0.5863,crops/000072_008.jpg,masks/000072_008.png
000_book_0141,000,73,24.33,8,0,0.6448,360,241,444,498,4471.3903,4429.3903,4513.3903,-0.2754,0.5332,crops/000073_008.jpg,masks/000073_008.png
000_book_0141,000,74,24.67,7,0,0.5736,237,249,343,499,4464.2837,4411.2837,4517.2837,-0.2188,0.5500,crops/000074_007.jpg,masks/000074_007.png
000_book_0141,000,75,25.00,4,0,0.6392,151,249,268,498,4466.5382,4408.0382,4525.0382,-0.2126,0.5889,crops/000075_004.jpg,masks/000075_004.png
000_book_0142,000,62,20.67,21,0,0.6938,1233,46,1271,398,4507.6865,4488.6865,4526.6865,,0.1530,crops/000062_021.jpg,masks/000062_021.png
000_book_0142,000,63,21.00,20,0,0.8189,1162,77,1200,422,4490.1413,4471.1413,4509.1413,-0.0106,0.6214,crops/000063_020.jpg,masks/000063_020.png
000_book_0142,000,64,21.33,21,0,0.8516,1108,96,1140,446,4498.8604,4482.8604,4514.8604,-0.3940,0.5783,crops/000064_021.jpg,masks/000064_021.png
000_book_0142,000,65,21.67,20,0,0.8945,1044,106,1076,459,4502.4320,4486.4320,4518.4320,-0.3997,0.6148,crops/000065_020.jpg,masks/000065_020.png
000_book_0142,000,66,22.00,21,0,0.9019,958,107,1003,459,4500.2863,4477.7863,4522.7863,-0.2726,0.6280,crops/000066_021.jpg,masks/000066_021.png
000_book_0142,000,67,22.33,18,0,0.9017,868,123,923,467,4492.5192,4465.0192,4520.0192,-0.1447,0.7116,crops/000067_018.jpg,masks/000067_018.png
000_book_0142,000,68,22.67,17,0,0.9109,796,145,858,481,4491.7635,4460.7635,4522.7635,-0.1660,0.6855,crops/000068_017.jpg,masks/000068_017.png
000_book_0142,000,69,23.00,13,0,0.9039,719,150,790,479,4492.7364,4457.2364,4528.2364,-0.3655,0.7233,crops/000069_013.jpg,masks/000069_013.png
000_book_0142,000,70,23.33,11,0,0.8958,639,178,719,499,4492.8408,4452.8408,4532.8408,-0.3358,0.6893,crops/000070_011.jpg,masks/000070_011.png
000_book_0142,000,71,23.67,10,0,0.8942,565,181,654,504,4491.6427,4447.1427,4536.1427,-0.3732,0.7192,crops/000071_010.jpg,masks/000071_010.png
000_book_0142,000,72,24.00,9,0,0.8810,474,180,572,503,4491.5694,4442.5694,4540.5694,-0.3874,0.7010,crops/000072_009.jpg,masks/000072_009.png
000_book_0142,000,73,24.33,9,0,0.8550,368,197,476,519,4491.3903,4437.3903,4545.3903,-0.4009,0.6628,crops/000073_009.jpg,masks/000073_009.png
000_book_0142,000,74,24.67,8,0,0.8172,260,203,379,518,4493.7837,4434.2837,4553.2837,-0.3633,0.6694,crops/000074_008.jpg,masks/000074_008.png
000_book_0142,000,75,25.00,5,0,0.7740,175,203,304,515,4496.5382,4432.0382,4561.0382,-0.3355,0.6653,crops/000075_005.jpg,masks/000075_005.png
000_book_0142,000,76,25.33,1,0,0.6567,128,225,251,528,4509.2931,4447.7931,4570.7931,-0.2017,0.2430,crops/000076_001.jpg,masks/000076_001.png
000_book_0143,000,63,21.00,21,0,0.8000,1208,83,1231,403,4528.6413,4517.1413,4540.1413,,0.6348,crops/000063_021.jpg,masks/000063_021.png
000_book_0143,000,65,21.67,21,0,0.5521,1071,137,1095,431,4525.4320,4513.4320,4537.4320,-0.2195,0.4596,crops/000065_021.jpg,masks/000065_021.png
000_book_0143,000,66,22.00,22,0,0.7033,985,137,1023,432,4523.7863,4504.7863,4542.7863,-0.0973,0.5800,crops/000066_022.jpg,masks/000066_022.png
000_book_0143,000,67,22.33,19,0,0.8056,896,153,945,441,4517.5192,4493.0192,4542.0192,0.0156,0.7352,crops/000067_019.jpg,masks/000067_019.png
000_book_0143,000,68,22.67,18,0,0.7181,824,173,883,455,4518.2635,4488.7635,4547.7635,-0.1454,0.6574,crops/000068_018.jpg,masks/000068_018.png
000_book_0143,000,69,23.00,14,0,0.7704,748,177,816,454,4520.2364,4486.2364,4554.2364,-0.2773,0.7176,crops/000069_014.jpg,masks/000069_014.png
000_book_0143,000,70,23.33,12,0,0.6449,669,153,747,474,4521.8408,4482.8408,4560.8408,-0.0622,0.6439,crops/000070_012.jpg,masks/000070_012.png
000_book_0143,000,71,23.67,11,0,0.7701,598,207,681,479,4521.6427,4480.1427,4563.1427,-0.3667,0.6804,crops/000071_011.jpg,masks/000071_011.png
000_book_0143,000,72,24.00,10,0,0.7444,512,207,602,478,4525.5694,4480.5694,4570.5694,-0.3895,0.6567,crops/000072_010.jpg,masks/000072_010.png
000_book_0143,000,73,24.33,10,0,0.7567,409,224,507,493,4527.3903,4478.3903,4576.3903,-0.3470,0.6083,crops/000073_010.jpg,masks/000073_010.png
000_book_0143,000,74,24.67,9,0,0.7755,307,230,409,494,4532.2837,4481.2837,4583.2837,-0.3481,0.6333,crops/000074_009.jpg,masks/000074_009.png
000_book_0143,000,75,25.00,6,0,0.7573,225,231,334,491,4536.5382,4482.0382,4591.0382,-0.3220,0.6445,crops/000075_006.jpg,masks/000075_006.png
000_book_0143,000,76,25.33,2,0,0.7351,170,251,280,504,4544.7931,4489.7931,4599.7931,-0.2505,0.6878,crops/000076_002.jpg,masks/000076_002.png
000_book_0144,000,63,21.00,22,0,0.7697,1220,82,1244,403,4541.1413,4529.1413,4553.1413,,0.7036,crops/000063_022.jpg,masks/000063_022.png
000_book_0144,000,64,21.33,22,0,0.7663,1156,102,1171,425,4538.3604,4530.8604,4545.8604,-0.1674,0.4822,crops/000064_022.jpg,masks/000064_022.png
000_book_0145,000,68,22.67,19,0,0.8663,851,148,898,460,4539.2635,4515.7635,4562.7635,,0.7036,crops/000068_019.jpg,masks/000068_019.png
000_book_0145,000,69,23.00,15,0,0.8698,776,152,830,459,4541.2364,4514.2364,4568.2364,-0.4298,0.7544,crops/000069_015.jpg,masks/000069_015.png
000_book_0145,000,70,23.33,13,0,0.8183,698,180,760,479,4542.8408,4511.8408,4573.8408,-0.3585,0.6882,crops/000070_013.jpg,masks/000070_013.png
000_book_0145,000,71,23.67,12,0,0.7930,626,184,696,484,4543.1427,4508.1427,4578.1427,-0.3330,0.6917,crops/000071_012.jpg,masks/000071_012.png
000_book_0145,000,72,24.00,11,0,0.7444,537,183,616,483,4545.0694,4505.5694,4584.5694,-0.3384,0.6530,crops/000072_011.jpg,masks/000072_011.png
000_book_0146,000,65,21.67,23,0,0.7721,1107,110,1123,437,4557.4320,4549.4320,4565.4320,,0.6178,crops/000065_023.jpg,masks/000065_023.png
000_book_0146,000,66,22.00,24,0,0.8081,1023,111,1050,437,4556.2863,4542.7863,4569.7863,-0.1447,0.6969,crops/000066_024.jpg,masks/000066_024.png
000_book_0146,000,67,22.33,20,0,0.8725,922,128,961,447,4538.5192,4519.0192,4558.0192,0.2428,0.7928,crops/000067_020.jpg,masks/000067_020.png
000_book_0147,000,64,21.33,23,0,0.6785,1168,100,1185,424,4551.3604,4542.8604,4559.8604,,0.4878,crops/000064_023.jpg,masks/000064_023.png
000_book_0147,000,65,21.67,22,0,0.8494,1095,111,1113,438,4546.4320,4537.4320,4555.4320,-0.2225,0.5787,crops/000065_022.jpg,masks/000065_022.png
000_book_0147,000,66,22.00,23,0,0.8420,1011,112,1040,438,4545.2863,4530.7863,4559.7863,-0.1371,0.6503,crops/000066_023.jpg,masks/000066_023.png
000_book_0147,000,67,22.33,21,0,0.7474,934,127,972,446,4550.0192,4531.0192,4569.0192,-0.1550,0.8062,crops/000067_021.jpg,masks/000067_021.png
000_book_0147,000,68,22.67,20,0,0.7653,862,147,910,460,4550.7635,4526.7635,4574.7635,-0.1111,0.6994,crops/000068_020.jpg,masks/000068_020.png
000_book_0147,000,69,23.00,16,0,0.6753,787,151,841,458,4552.2364,4525.2364,4579.2364,-0.2455,0.7238,crops/000069_016.jpg,masks/000069_016.png
000_book_0147,000,70,23.33,14,0,0.6808,708,178,772,478,4553.8408,4521.8408,4585.8408,-0.2643,0.6717,crops/000070_014.jpg,masks/000070_014.png
000_book_0147,000,71,23.67,13,0,0.6660,636,182,708,483,4554.1427,4518.1427,4590.1427,-0.2971,0.6768,crops/000071_013.jpg,masks/000071_013.png
000_book_0147,000,72,24.00,12,0,0.7047,547,183,626,482,4555.0694,4515.5694,4594.5694,-0.3631,0.6547,crops/000072_012.jpg,masks/000072_012.png
000_book_0147,000,73,24.33,11,0,0.6844,433,200,532,497,4551.8903,4502.3903,4601.3903,-0.2659,0.6129,crops/000073_011.jpg,masks/000073_011.png
000_book_0147,000,74,24.67,10,0,0.7441,327,206,435,498,4555.2837,4501.2837,4609.2837,-0.2930,0.6555,crops/000074_010.jpg,masks/000074_010.png
000_book_0147,000,75,25.00,7,0,0.6351,241,206,350,496,4552.5382,4498.0382,4607.0382,-0.4321,0.6356,crops/000075_007.jpg,masks/000075_007.png
000_book_0147,000,76,25.33,4,0,0.6797,191,227,305,508,4567.7931,4510.7931,4624.7931,-0.2250,0.7008,crops/000076_004.jpg,masks/000076_004.png
000_book_0148,000,75,25.00,8,0,0.6302,244,205,359,495,4558.5382,4501.0382,4616.0382,,0.6442,crops/000075_008.jpg,masks/000075_008.png
000_book_0148,000,76,25.33,3,0,0.6128,184,228,296,508,4559.7931,4503.7931,4615.7931,-0.4865,0.6799,crops/000076_003.jpg,masks/000076_003.png
000_book_0148,000,77,25.67,1,0,0.5350,128,260,233,528,4578.8976,4526.3976,4631.3976,-0.0469,0.2379,crops/000077_001.jpg,masks/000077_001.png
000_book_0149,000,63,21.00,23,0,0.6492,1230,145,1260,398,4554.1413,4539.1413,4569.1413,,0.2144,crops/000063_023.jpg,masks/000063_023.png
000_book_0149,000,64,21.33,24,0,0.7547,1179,163,1201,420,4564.8604,4553.8604,4575.8604,-0.0090,0.5036,crops/000064_024.jpg,masks/000064_024.png
000_book_0149,000,65,21.67,24,0,0.7543,1121,174,1142,432,4573.9320,4563.4320,4584.4320,0.1011,0.5957,crops/000065_024.jpg,masks/000065_024.png
000_book_0149,000,66,22.00,25,0,0.7354,1040,175,1069,432,4574.2863,4559.7863,4588.7863,-0.0749,0.6861,crops/000066_025.jpg,masks/000066_025.png
000_book_0149,000,67,22.33,22,0,0.7374,952,189,991,441,4568.5192,4549.0192,4588.0192,-0.1784,0.7906,crops/000067_022.jpg,masks/000067_022.png
000_book_0149,000,68,22.67,21,0,0.7284,882,207,928,455,4569.7635,4546.7635,4592.7635,-0.1452,0.7449,crops/000068_021.jpg,masks/000068_021.png
000_book_0149,000,69,23.00,17,0,0.7872,808,211,860,454,4572.2364,4546.2364,4598.2364,-0.2992,0.8084,crops/000069_017.jpg,masks/000069_017.png
000_book_0149,000,70,23.33,15,0,0.6681,731,237,789,474,4573.8408,4544.8408,4602.8408,-0.2944,0.6806,crops/000070_015.jpg,masks/000070_015.png
000_book_0149,000,71,23.67,14,0,0.6706,662,241,725,479,4575.6427,4544.1427,4607.1427,-0.3493,0.6942,crops/000071_014.jpg,masks/000071_014.png
000_book_0149,000,72,24.00,13,0,0.7810,574,241,645,478,4578.0694,4542.5694,4613.5694,-0.3419,0.6601,crops/000072_013.jpg,masks/000072_013.png
000_book_0149,000,73,24.33,12,0,0.7934,472,256,549,493,4579.8903,4541.3903,4618.3903,-0.3334,0.5948,crops/000073_012.jpg,masks/000073_012.png
000_book_0149,000,74,24.67,11,0,0.7247,367,261,452,493,4583.7837,4541.2837,4626.2837,-0.3155,0.6063,crops/000074_011.jpg,masks/000074_011.png
000_book_0149,000,75,25.00,9,0,0.6822,284,261,375,491,4586.5382,4541.0382,4632.0382,-0.3115,0.6098,crops/000075_009.jpg,masks/000075_009.png
000_book_0149,000,76,25.33,5,0,0.6426,226,281,321,503,4593.2931,4545.7931,4640.7931,-0.2662,0.6635,crops/000076_005.jpg,masks/000076_005.png
000_book_0149,000,77,25.67,2,0,0.7137,148,303,247,524,4595.8976,4546.3976,4645.3976,-0.2823,0.6903,crops/000077_002.jpg,masks/000077_002.png
000_book_0150,000,64,21.33,25,0,0.7377,1198,123,1232,420,4589.8604,4572.8604,4606.8604,,0.4873,crops/000064_025.jpg,masks/000064_025.png
000_book_0150,000,65,21.67,25,0,0.8483,1141,134,1168,432,4596.9320,4583.4320,4610.4320,-0.1935,0.5786,crops/000065_025.jpg,masks/000065_025.png
000_book_0150,000,66,22.00,26,0,0.8523,1060,134,1093,432,4596.2863,4579.7863,4612.7863,-0.4038,0.6385,crops/000066_026.jpg,masks/000066_026.png
000_book_0150,000,67,22.33,23,0,0.8530,971,148,1014,441,4589.5192,4568.0192,4611.0192,-0.2436,0.7497,crops/000067_023.jpg,masks/000067_023.png
000_book_0150,000,68,22.67,22,0,0.8488,899,168,950,454,4589.2635,4563.7635,4614.7635,-0.1312,0.7080,crops/000068_022.jpg,masks/000068_022.png
000_book_0150,000,69,23.00,18,0,0.8510,824,173,881,453,4590.7364,4562.2364,4619.2364,-0.3564,0.7750,crops/000069_018.jpg,masks/000069_018.png
000_book_0150,000,70,23.33,16,0,0.8559,745,200,810,473,4591.3408,4558.8408,4623.8408,-0.3323,0.7074,crops/000070_016.jpg,masks/000070_016.png
000_book_0150,000,71,23.67,15,0,0.8270,675,204,745,478,4592.1427,4557.1427,4627.1427,-0.3774,0.7233,crops/000071_015.jpg,masks/000071_015.png
000_book_0150,000,72,24.00,14,0,0.8176,588,205,664,477,4594.5694,4556.5694,4632.5694,-0.3868,0.6720,crops/000072_014.jpg,masks/000072_014.png
000_book_0150,000,73,24.33,13,0,0.8179,483,221,569,492,4595.3903,4552.3903,4638.3903,-0.3388,0.6241,crops/000073_013.jpg,masks/000073_013.png
000_book_0150,000,74,24.67,12,0,0.8418,377,226,473,494,4599.2837,4551.2837,4647.2837,-0.3034,0.6625,crops/000074_012.jpg,masks/000074_012.png
000_book_0150,000,75,25.00,10,0,0.8171,292,226,397,491,4601.5382,4549.0382,4654.0382,-0.3035,0.6782,crops/000075_010.jpg,masks/000075_010.png
000_book_0150,000,76,25.33,6,0,0.6958,234,247,345,503,4609.2931,4553.7931,4664.7931,-0.2529,0.7064,crops/000076_006.jpg,masks/000076_006.png
000_book_0150,000,77,25.67,3,0,0.7537,155,269,272,523,4611.8976,4553.3976,4670.3976,-0.2743,0.7314,crops/000077_003.jpg,masks/000077_003.png
000_book_0151,000,68,22.67,23,0,0.7482,925,151,962,456,4608.2635,4589.7635,4626.7635,,0.6617,crops/000068_023.jpg,masks/000068_023.png
000_book_0151,000,69,23.00,19,0,0.7108,848,156,893,454,4608.7364,4586.2364,4631.2364,-0.3844,0.6900,crops/000069_019.jpg,masks/000069_019.png
000_book_0151,000,70,23.33,17,0,0.5160,767,173,821,475,4607.8408,4580.8408,4634.8408,-0.2900,0.5783,crops/000070_017.jpg,masks/000070_017.png
000_book_0151,000,72,24.00,15,0,0.5852,606,176,676,478,4609.5694,4574.5694,4644.5694,-0.1736,0.6001,crops/000072_015.jpg,masks/000072_015.png
000_book_0152,000,66,22.00,27,0,0.6951,1088,103,1106,434,4616.7863,4607.7863,4625.7863,,0.5139,crops/000066_027.jpg,masks/000066_027.png
000_book_0153,000,69,23.00,20,0,0.7272,855,143,904,453,4617.7364,4593.2364,4642.2364,,0.7011,crops/000069_020.jpg,masks/000069_020.png
000_book_0153,000,70,23.33,18,0,0.7475,774,171,832,473,4616.8408,4587.8408,4645.8408,-0.3993,0.6334,crops/000070_018.jpg,masks/000070_018.png
000_book_0153,000,71,23.67,16,0,0.7031,703,176,769,478,4618.1427,4585.1427,4651.1427,-0.3713,0.6629,crops/000071_016.jpg,masks/000071_016.png
000_book_0153,000,72,24.00,16,0,0.6820,611,175,686,477,4617.0694,4579.5694,4654.5694,-0.3389,0.6311,crops/000072_016.jpg,masks/000072_016.png
000_book_0153,000,73,24.33,14,0,0.7689,500,193,590,493,4614.3903,4569.3903,4659.3903,-0.2456,0.6215,crops/000073_014.jpg,masks/000073_014.png
000_book_0153,000,74,24.67,13,0,0.7361,392,198,491,493,4615.7837,4566.2837,4665.2837,-0.2941,0.6445,crops/000074_013.jpg,masks/000074_013.png
000_book_0153,000,75,25.00,11,0,0.7113,308,199,412,491,4617.0382,4565.0382,4669.0382,-0.3689,0.6586,crops/000075_011.jpg,masks/000075_011.png
000_book_0153,000,76,25.33,7,0,0.5335,246,221,361,503,4623.2931,4565.7931,4680.7931,-0.2813,0.6787,crops/000076_007.jpg,masks/000076_007.png
000_book_0153,000,77,25.67,4,0,0.5882,169,247,285,524,4625.3976,4567.3976,4683.3976,-0.2755,0.6954,crops/000077_004.jpg,masks/000077_004.png
000_book_0154,000,64,21.33,26,0,0.5379,1224,93,1264,422,4618.8604,4598.8604,4638.8604,,0.0186,crops/000064_026.jpg,masks/000064_026.png
000_book_0155,000,65,21.67,26,0,0.7201,1177,102,1198,432,4629.9320,4619.4320,4640.4320,,0.5143,crops/000065_026.jpg,masks/000065_026.png
000_book_0155,000,66,22.00,28,0,0.7567,1098,103,1119,432,4628.2863,4617.7863,4638.7863,-0.4492,0.5465,crops/000066_028.jpg,masks/000066_028.png
000_book_0155,000,67,22.33,25,0,0.7431,1021,116,1049,440,4632.0192,4618.0192,4646.0192,-0.2788,0.6862,crops/000067_025.jpg,masks/000067_025.png
000_book_0155,000,68,22.67,24,0,0.7211,933,139,974,454,4618.2635,4597.7635,4638.7635,0.0550,0.6444,crops/000068_024.jpg,masks/000068_024.png
000_book_0156,000,67,22.33,24,0,0.6769,1006,117,1060,440,4630.0192,4603.0192,4657.0192,,0.6811,crops/000067_024.jpg,masks/000067_024.png
000_book_0156,000,68,22.67,25,0,0.7612,948,136,984,454,4630.7635,4612.7635,4648.7635,-0.2445,0.6378,crops/000068_025.jpg,masks/000068_025.png
000_book_0156,000,69,23.00,21,0,0.7604,869,141,914,453,4629.7364,4607.2364,4652.2364,-0.5153,0.6722,crops/000069_021.jpg,masks/000069_021.png
000_book_0156,000,70,23.33,19,0,0.7302,788,168,843,473,4629.3408,4601.8408,4656.8408,-0.3628,0.6016,crops/000070_019.jpg,masks/000070_019.png
000_book_0156,000,71,23.67,17,0,0.7105,717,173,779,479,4630.1427,4599.1427,4661.1427,-0.2868,0.6367,crops/000071_017.jpg,masks/000071_017.png
000_book_0156,000,72,24.00,17,0,0.7051,626,174,696,477,4629.5694,4594.5694,4664.5694,-0.3399,0.6154,crops/000072_017.jpg,masks/000072_017.png
000_book_0156,000,73,24.33,15,0,0.7208,523,194,601,492,4631.3903,4592.3903,4670.3903,-0.3132,0.5833,crops/000073_015.jpg,masks/000073_015.png
000_book_0156,000,74,24.67,14,0,0.6659,412,198,501,493,4630.7837,4586.2837,4675.2837,-0.3074,0.6048,crops/000074_014.jpg,masks/000074_014.png
000_book_0156,000,75,25.00,12,0,0.6619,326,198,423,490,4631.5382,4583.0382,4680.0382,-0.3365,0.6343,crops/000075_012.jpg,masks/000075_012.png
000_book_0156,000,76,25.33,8,0,0.5539,253,218,380,502,4636.2931,4572.7931,4699.7931,-0.1547,0.6900,crops/000076_008.jpg,masks/000076_008.png
000_book_0156,000,77,25.67,5,0,0.6328,184,245,292,523,4636.3976,4582.3976,4690.3976,-0.3761,0.6855,crops/000077_005.jpg,masks/000077_005.png
000_book_0157,000,65,21.67,27,0,0.7691,1191,101,1212,432,4643.9320,4633.4320,4654.4320,,0.5413,crops/000065_027.jpg,masks/000065_027.png
000_book_0157,000,66,22.00,29,0,0.7480,1113,101,1129,432,4640.7863,4632.7863,4648.7863,-0.2825,0.5781,crops/000066_029.jpg,masks/000066_029.png
000_book_0158,000,68,22.67,26,0,0.8122,964,176,1002,453,4647.7635,4628.7635,4666.7635,,0.6609,crops/000068_026.jpg,masks/000068_026.png
000_book_0158,000,69,23.00,22,0,0.8167,887,179,931,452,4647.2364,4625.2364,4669.2364,-0.4306,0.6877,crops/000069_022.jpg,masks/000069_022.png
000_book_0158,000,70,23.33,20,0,0.8015,808,206,859,473,4647.3408,4621.8408,4672.8408,-0.3703,0.5973,crops/000070_020.jpg,masks/000070_020.png
000_book_0158,000,71,23.67,18,0,0.8368,737,210,794,478,4647.6427,4619.1427,4676.1427,-0.3490,0.6468,crops/000071_018.jpg,masks/000071_018.png
000_book_0158,000,72,24.00,18,0,0.8334,647,210,713,477,4648.5694,4615.5694,4681.5694,-0.3377,0.6353,crops/000072_018.jpg,masks/000072_018.png
000_book_0158,000,73,24.33,16,0,0.8136,543,227,616,491,4648.8903,4612.3903,4685.3903,-0.3269,0.5845,crops/000073_016.jpg,masks/000073_016.png
000_book_0158,000,74,24.67,15,0,0.7859,434,233,516,492,4649.2837,4608.2837,4690.2837,-0.3406,0.6082,crops/000074_015.jpg,masks/000074_015.png
000_book_0158,000,75,25.00,13,0,0.7972,349,232,439,489,4651.0382,4606.0382,4696.0382,-0.3279,0.6426,crops/000075_013.jpg,masks/000075_013.png
000_book_0158,000,76,25.33,9,0,0.6479,288,253,381,502,4654.2931,4607.7931,4700.7931,-0.3368,0.6443,crops/000076_009.jpg,masks/000076_009.png
000_book_0158,000,77,25.67,6,0,0.6357,208,275,307,522,4655.8976,4606.3976,4705.3976,-0.3484,0.6474,crops/000077_006.jpg,masks/000077_006.png
000_book_0158,000,78,26.00,1,0,0.6328,128,291,233,543,4660.5596,4608.0596,4713.0596,-0.2864,0.1490,crops/000078_001.jpg,masks/000078_001.png
000_book_0159,000,65,21.67,28,0,0.7421,1203,141,1230,432,4658.9320,4645.4320,4672.4320,,0.5279,crops/000065_028.jpg,masks/000065_028.png
000_book_0159,000,67,22.33,26,0,0.8062,1056,153,1086,438,4668.0192,4653.0192,4683.0192,-0.1317,0.5830,crops/000067_026.jpg,masks/000067_026.png
000_book_0159,000,68,22.67,27,0,0.8342,983,172,1019,451,4665.7635,4647.7635,4683.7635,-0.3249,0.6345,crops/000068_027.jpg,masks/000068_027.png
000_book_0159,000,69,23.00,23,0,0.8531,905,177,950,450,4665.7364,4643.2364,4688.2364,-0.3454,0.6706,crops/000069_023.jpg,masks/000069_023.png
000_book_0159,000,70,23.33,21,0,0.8349,825,204,877,471,4664.8408,4638.8408,4690.8408,-0.2584,0.6080,crops/000070_021.jpg,masks/000070_021.png
000_book_0159,000,71,23.67,19,0,0.8463,754,207,812,476,4665.1427,4636.1427,4694.1427,-0.3550,0.6540,crops/000071_019.jpg,masks/000071_019.png
000_book_0159,000,72,24.00,19,0,0.8171,664,207,730,475,4665.5694,4632.5694,4698.5694,-0.3570,0.6395,crops/000072_019.jpg,masks/000072_019.png
000_book_0159,000,73,24.33,17,0,0.8250,558,224,634,490,4665.3903,4627.3903,4703.3903,-0.3309,0.6025,crops/000073_017.jpg,masks/000073_017.png
000_book_0159,000,74,24.67,16,0,0.7732,449,230,535,490,4666.2837,4623.2837,4709.2837,-0.3155,0.6191,crops/000074_016.jpg,masks/000074_016.png
000_book_0159,000,75,25.00,14,0,0.7486,364,229,457,487,4667.5382,4621.0382,4714.0382,-0.3353,0.6340,crops/000075_014.jpg,masks/000075_014.png
000_book_0159,000,76,25.33,10,0,0.8040,302,250,400,501,4670.7931,4621.7931,4719.7931,-0.3633,0.6816,crops/000076_010.jpg,masks/000076_010.png
000_book_0159,000,77,25.67,7,0,0.7780,222,272,326,521,4672.3976,4620.3976,4724.3976,-0.3885,0.6803,crops/000077_007.jpg,masks/000077_007.png
000_book_0159,000,78,26.00,2,0,0.7114,138,291,252,542,4675.0596,4618.0596,4732.0596,-0.3501,0.1832,crops/000078_002.jpg,masks/000078_002.png
000_book_0160,000,65,21.67,29,0,0.7577,1222,139,1251,430,4678.9320,4664.4320,4693.4320,,0.5030,crops/000065_029.jpg,masks/000065_029.png
000_book_0160,000,66,22.00,30,0,0.8505,1148,138,1169,430,4678.2863,4667.7863,4688.7863,-0.2951,0.5549,crops/000066_030.jpg,masks/000066_030.png
000_book_0161,000,69,23.00,24,0,0.5510,929,209,963,443,4684.2364,4667.2364,4701.2364,,0.5804,crops/000069_024.jpg,masks/000069_024.png
000_book_0161,000,70,23.33,22,0,0.5164,850,235,891,464,4684.3408,4663.8408,4704.8408,-0.3776,0.5020,crops/000070_022.jpg,masks/000070_022.png
